ent	loc	string	filenum	id	ent_name	start	end
T45	ENT 1753 1756	her	26	0	Elizabeth	1753	1756
T46	ENT 1765 1768	she	26	0	Elizabeth	1765	1768
T47	ENT 1786 1810	Lady Catherine de Bourgh	26	17	Lady Catherine	1786	1810
T48	ENT 1843 1846	her	26	0	Elizabeth	1843	1846
T49	ENT 1867 1901	everybody -- would always coincide	26	27	OTHER	1867	1901
T50	ENT 1947 1950	she	26	0	Elizabeth	1947	1950
T51	ENT 1973 1976	her	26	0	Elizabeth	1973	1976
T52	ENT 1980 1983	him	26	7	Wickham	1980	1983
T53	ENT 2017 2020	she	26	0	Elizabeth	2017	2020
T54	ENT 2033 2036	him	26	7	Wickham	2033	2036
T55	ENT 2082 2084	he	26	7	Wickham	2082	2084
T56	ENT 2100 2103	her	26	0	Elizabeth	2100	2103
T57	ENT 2140 2143	Her	26	0	Elizabeth	2140	2143
T58	ENT 2140 2161	Her fellow-travellers	26	31	collective	2140	2161
T59	ENT 2202 2205	her	26	0	Elizabeth	2202	2205
T60	ENT 2212 2215	him	26	7	Wickham	2212	2215
T61	ENT 2233 2250	Sir William Lucas	26	14	Sir William Lucas	2233	2250
T62	ENT 2257 2260	his	26	14	Sir William Lucas	2257	2260
T63	ENT 2257 2269	his daughter	26	27	OTHER	2257	2269
T64	ENT 2270 2275	Maria	26	27	OTHER	2270	2275
T65	ENT 2278 2298	a good-humoured girl	26	27	OTHER	2278	2298
T66	ENT 2324 2331	himself	26	14	Sir William Lucas	2324	2331
T67	ENT 2448 2458	the chaise	26	-1	NONE	2448	2458
T68	ENT 2461 2470	Elizabeth	26	0	Elizabeth	2461	2470
T69	ENT 2495 2498	she	26	0	Elizabeth	2495	2498
T70	ENT 2509 2520	Sir William	26	14	Sir William Lucas	2509	2520
T71	ENT 2535 2537	He	26	14	Sir William Lucas	2535	2537
T72	ENT 2549 2552	her	26	0	Elizabeth	2549	2552
T73	ENT 2583 2586	his	26	14	Sir William Lucas	2583	2586
T74	ENT 2621 2624	his	26	14	Sir William Lucas	2621	2624
T75	ENT 2657 2660	his	26	14	Sir William Lucas	2657	2660
T76	ENT 2759 2777	Gracechurch Street	26	-1	NONE	2759	2777
T77	ENT 2805 2817	Mr. Gardiner	26	10	Gardiner	2805	2817
T78	ENT 2805 2825	Mr. Gardiner 's door	26	27	OTHER	2805	2825
T79	ENT 2828 2832	Jane	26	2	Jane	2828	2832
T80	ENT 2840 2854	a drawing-room	26	-1	NONE	2840	2854
T81	ENT 2905 2916	the passage	26	-1	NONE	2905	2916
T82	ENT 2917 2920	she	26	2	Jane	2917	2920
T83	ENT 2942 2946	them	26	31	collective	2942	2946
T84	ENT 2953 2962	Elizabeth	26	0	Elizabeth	2953	2962
T85	ENT 2986 2989	her	26	2	Jane	2986	2989
T86	ENT 3016 3018	it	26	-1	NONE	3016	3018
T87	ENT 3053 3063	the stairs	26	-1	NONE	3053	3063
T88	ENT 3069 3136	a troop of little boys and girls , whose eagerness for their cousin	26	27	OTHER	3069	3136
T89	ENT 3124 3136	their cousin	26	31	collective	3124	3136
T90	ENT 3167 3171	them	26	31	collective	3167	3171
T91	ENT 3183 3199	the drawing-room	26	-1	NONE	3183	3199
T92	ENT 3243 3246	her	26	0	Elizabeth	3243	3246
T93	ENT 3419 3425	one of	26	-1	NONE	3419	3425
T94	ENT 3426 3438	the theatres	26	-1	NONE	3426	3438
T95	ENT 3441 3450	Elizabeth	26	0	Elizabeth	3441	3450
T96	ENT 3476 3479	her	26	0	Elizabeth	3476	3479
T97	ENT 3476 3484	her aunt	26	11	Mrs. Gardiner	3476	3484
T98	ENT 3487 3492	Their	26	31	collective	3487	3492
T99	ENT 3510 3513	her	26	0	Elizabeth	3510	3513
T100	ENT 3510 3520	her sister	26	2	Jane	3510	3520
T101	ENT 3527 3530	she	26	0	Elizabeth	3527	3530
T102	ENT 3586 3589	her	26	0	Elizabeth	3586	3589
T103	ENT 3621 3625	Jane	26	2	Jane	3621	3625
T104	ENT 3654 3657	her	26	2	Jane	3654	3657
T105	ENT 3776 3789	Mrs. Gardiner	26	11	Mrs. Gardiner	3776	3789
T106	ENT 3795 3798	her	26	0	Elizabeth	3795	3798
T107	ENT 3823 3835	Miss Bingley	26	8	Miss Bingley	3823	3835
T108	ENT 3848 3866	Gracechurch Street	26	-1	NONE	3848	3866
T109	ENT 3933 3937	Jane	26	2	Jane	3933	3937
T110	ENT 3942 3949	herself	26	11	Mrs. Gardiner	3942	3949
T111	ENT 3992 3995	her	26	2	Jane	3992	3995
T112	ENT 4032 4045	Mrs. Gardiner	26	11	Mrs. Gardiner	4032	4045
T113	ENT 4059 4062	her	26	11	Mrs. Gardiner	4059	4062
T114	ENT 4059 4068	her niece	26	0	Elizabeth	4059	4068
T115	ENT 4072 4079	Wickham	26	7	Wickham	4072	4079
T116	ENT 4112 4115	her	26	0	Elizabeth	4112	4115
T117	ENT 4155 4164	Elizabeth	26	0	Elizabeth	4155	4164
T118	ENT 4170 4173	she	26	11	Mrs. Gardiner	4170	4173
T119	ENT 4190 4202	sort of girl	26	27	OTHER	4190	4202
T120	ENT 4206 4215	Miss King	26	27	OTHER	4206	4215
T121	ENT 4245 4255	our friend	26	7	Wickham	4245	4255
T122	ENT 4281 4293	my dear aunt	26	11	Mrs. Gardiner	4281	4293
T123	ENT 4352 4365	the mercenary	26	7	Wickham	4352	4365
T124	ENT 4473 4476	his	26	7	Wickham	4473	4476
T125	ENT 4541 4543	he	26	7	Wickham	4541	4543
T126	ENT 4561 4597	a girl with only ten thousand pounds	26	27	OTHER	4561	4597
T127	ENT 4626 4628	he	26	7	Wickham	4626	4628
T128	ENT 4632 4641	mercenary	26	7	Wickham	4632	4641
T129	ENT 4693 4702	Miss King	26	27	OTHER	4693	4702
T130	ENT 4743 4746	She	26	27	OTHER	4743	4746
T131	ENT 4750 4774	a very good kind of girl	26	27	OTHER	4750	4774
T132	ENT 4807 4810	her	26	27	OTHER	4807	4810
T133	ENT 4823 4825	he	26	7	Wickham	4823	4825
T134	ENT 4831 4834	her	26	27	OTHER	4831	4834
T135	ENT 4867 4870	her	26	27	OTHER	4867	4870
T136	ENT 4867 4882	her grandfather	26	27	OTHER	4867	4882
T137	ENT 4897 4900	her	26	27	OTHER	4897	4900
T138	ENT 4951 4953	he	26	7	Wickham	4951	4953
T139	ENT 4985 4988	him	26	7	Wickham	4985	4988
T140	ENT 5100 5102	he	26	7	Wickham	5100	5102
T141	ENT 5088 5148	a girl whom he did not care about , and who was equally poor	26	27	OTHER	5088	5148
T142	ENT 5200 5203	his	26	7	Wickham	5200	5203
T143	ENT 5223 5226	her	26	27	OTHER	5223	5226
T144	ENT 5260 5293	A man in distressed circumstances	26	7	Wickham	5260	5293
T145	ENT 5344 5356	other people	26	27	OTHER	5344	5356
T146	ENT 5376 5379	she	26	27	OTHER	5376	5379
T147	ENT 5434 5437	Her	26	27	OTHER	5434	5437
T148	ENT 5473 5476	him	26	7	Wickham	5473	5476
T149	ENT 5495 5498	her	26	27	OTHER	5495	5498
T150	ENT 5528 5535	herself	26	27	OTHER	5528	5535
T151	ENT 5580 5589	Elizabeth	26	0	Elizabeth	5580	5589
T152	ENT 5621 5623	He	26	7	Wickham	5621	5623
T153	ENT 5635 5644	mercenary	26	7	Wickham	5635	5644
T154	ENT 5653 5656	she	26	27	OTHER	5653	5656
T155	ENT 5689 5694	Lizzy	26	0	Elizabeth	5689	5694
T156	ENT 5779 5826	a young man who has lived so long in Derbyshire	26	7	Wickham	5779	5826
T157	ENT 5816 5826	Derbyshire	26	-1	NONE	5816	5826
T158	ENT 5887 5896	young men	26	7	Wickham	5887	5896
T159	ENT 5909 5919	Derbyshire	26	-1	NONE	5909	5919
T160	ENT 5926 5974	their intimate friends who live in Hertfordshire	26	31	collective	5926	5974
T161	ENT 5961 5974	Hertfordshire	26	-1	NONE	5961	5974
T162	ENT 6010 6014	them	26	31	collective	6010	6014
T163	ENT 6076 6167	a man who has not one agreeable quality , who has neither manner nor sense to recommend him	26	20	Mr. Collins	6076	6167
T164	ENT 6164 6167	him	26	20	Mr. Collins	6164	6167
T165	ENT 6170 6180	Stupid men	26	20	Mr. Collins	6170	6180
T166	ENT 6245 6250	Lizzy	26	0	Elizabeth	6245	6250
T167	ENT 6364 6367	she	26	0	Elizabeth	6364	6367
T168	ENT 6427 6430	her	26	0	Elizabeth	6427	6430
T169	ENT 6427 6436	her uncle	26	10	Gardiner	6427	6436
T170	ENT 6441 6445	aunt	26	11	Mrs. Gardiner	6441	6445
T171	ENT 6514 6516	We	26	31	collective	6514	6516
T172	ENT 6545 6547	it	26	-1	NONE	6545	6547
T173	ENT 6573 6586	Mrs. Gardiner	26	11	Mrs. Gardiner	6573	6586
T174	ENT 6611 6620	the Lakes	26	-1	NONE	6611	6620
T175	ENT 6670 6679	Elizabeth	26	0	Elizabeth	6670	6679
T176	ENT 6686 6689	her	26	0	Elizabeth	6686	6689
T177	ENT 6767 6776	dear aunt	26	11	Mrs. Gardiner	6767	6776
T178	ENT 6782 6785	she	26	0	Elizabeth	6782	6785
T179	ENT 6922 6931	young men	26	27	OTHER	6922	6931
T180	ENT 6945 6954	mountains	26	-1	NONE	6945	6954
T181	ENT 7052 7068	other travellers	26	27	OTHER	7052	7068
T182	ENT 7130 7132	We	26	31	collective	7130	7132
T183	ENT 7211 7228	Lakes , mountains	26	-1	NONE	7211	7228
T184	ENT 7235 7241	rivers	26	-1	NONE	7235	7241
T185	ENT 7487 7497	travellers	26	27	OTHER	7487	7497
