ent	loc	string	filenum	id	ent_name	start	end
T70	ENT 2455 2466	Mrs. Bennet	23			2455	2466
T71	ENT 2478 2482	them	23			2478	2482
T72	ENT 2537 2548	Netherfield	23			2537	2548
T73	ENT 2553 2563	its master	23			2553	2563
T74	ENT 2566 2569	she	23			2566	2569
T75	ENT 2607 2621	my dear mother	23			2607	2621
T76	ENT 2644 2651	herself	23			2644	2651
T77	ENT 2654 2657	She	23			2654	2657
T78	ENT 2687 2690	she	23			2687	2690
T79	ENT 2703 2706	her	23			2703	2706
T80	ENT 2732 2735	him	23			2732	2735
T81	ENT 2785 2787	He	23			2785	2787
T82	ENT 2848 2857	Elizabeth	23			2848	2857
T83	ENT 2868 2871	her	23			2868	2871
T84	ENT 2868 2878	her sister	23			2868	2878
T85	ENT 2955 2959	Jane	23			2955	2959
T86	ENT 3016 3018	He	23			3016	3018
T87	ENT 3044 3083	the most amiable man of my acquaintance	23	6.0	Bingley	3044	3083
T88	ENT 3168 3171	him	23	6.0	Bingley	3168	3171
T89	ENT 3314 3317	she	23	2.0	Jane	3314	3317
T90	ENT 3488 3495	My dear	23	0.0	Elizabeth	3488	3495
T91	ENT 3496 3500	Jane	23	2.0	Jane	3496	3500
T92	ENT 3516 3525	Elizabeth	23	0.0	Elizabeth	3516	3525
T93	ENT 3720 3731	Miss Bennet	23	2.0	Jane	3720	3731
T94	ENT 3806 3809	her	23	2.0	Jane	3806	3809
T95	ENT 3806 3816	her sister	23	0.0	Elizabeth	3806	3816
T96	ENT 3854 3863	Elizabeth	23	0.0	Elizabeth	3854	3863
T97	ENT 3914 3923	the world	23	-1.0	NONE	3914	3923
T98	ENT 3969 3976	anybody	23	-1.0	NONE	3969	3976
T99	ENT 4191 4201	few people	23	-1.0	NONE	4191	4201
T100	ENT 4280 4289	the world	23	-1.0	NONE	4280	4289
T101	ENT 4386 4406	all human characters	23	-1.0	NONE	4386	4406
T102	ENT 4572 4581	Charlotte	23	9.0	Charlotte	4572	4581
T103	ENT 4660 4667	My dear	23	2.0	Jane	4660	4667
T104	ENT 4668 4673	Lizzy	23	0.0	Elizabeth	4668	4673
T105	ENT 4835 4846	Mr. Collins	23	20.0	Mr. Collins	4835	4846
T106	ENT 4871 4880	Charlotte	23	9.0	Charlotte	4871	4880
T107	ENT 4927 4930	she	23	9.0	Charlotte	4927	4930
T108	ENT 4934 4955	one of a large family	23	9.0	Charlotte	4934	4955
T109	ENT 5039 5048	everybody	23	27.0	OTHER	5039	5048
T110	ENT 5064 5067	she	23	9.0	Charlotte	5064	5067
T111	ENT 5114 5124	our cousin	23	20.0	Mr. Collins	5114	5124
T112	ENT 5194 5205	no one else	23	9.0	Charlotte	5194	5205
T113	ENT 5278 5287	Charlotte	23	9.0	Charlotte	5278	5287
T114	ENT 5307 5310	him	23	20.0	Mr. Collins	5307	5310
T115	ENT 5342 5345	her	23	9.0	Charlotte	5342	5345
T116	ENT 5377 5380	her	23	9.0	Charlotte	5377	5380
T117	ENT 5389 5396	My dear	23	0.0	Elizabeth	5389	5396
T118	ENT 5397 5401	Jane	23	2.0	Jane	5397	5401
T119	ENT 5404 5415	Mr. Collins	23	20.0	Mr. Collins	5404	5415
T120	ENT 5419 5468	a conceited , pompous , narrow-minded , silly man	23	20.0	Mr. Collins	5419	5468
T121	ENT 5480 5482	he	23	20.0	Mr. Collins	5480	5482
T122	ENT 5549 5574	the woman who married him	23	9.0	Charlotte	5549	5574
T123	ENT 5571 5574	him	23	20.0	Mr. Collins	5571	5574
T124	ENT 5636 5639	her	23	9.0	Charlotte	5636	5639
T125	ENT 5655 5670	Charlotte Lucas	23	9.0	Charlotte	5655	5670
T126	ENT 5705 5719	one individual	23	9.0	Charlotte	5705	5719
T127	ENT 5974 5978	Jane	23	2.0	Jane	5974	5978
T128	ENT 6033 6037	them	23	31.0	collective	6033	6037
T129	ENT 6197 6202	Lizzy	23	0.0	Elizabeth	6197	6202
T130	ENT 6234 6245	that person	23	1.0	Darcy	6234	6245
T131	ENT 6286 6289	him	23	1.0	Darcy	6286	6289
T132	ENT 6300 6302	We	23	31.0	collective	6300	6302
T133	ENT 6333 6342	ourselves	23	31.0	collective	6333	6342
T134	ENT 6367 6369	We	23	31.0	collective	6367	6369
T135	ENT 6386 6404	a lively young man	23	6.0	Bingley	6386	6404
T136	ENT 6510 6515	Women	23	29.0	JaneElizabeth	6510	6515
T137	ENT 6569 6572	men	23	31.0	collective	6569	6572
T138	ENT 6715 6724	the world	23	-1.0	NONE	6715	6724
T139	ENT 6728 6740	some persons	23	27.0	OTHER	6728	6740
T140	ENT 6795 6806	Mr. Bingley	23	6.0	Bingley	6795	6806
T141	ENT 6838 6847	Elizabeth	23	0.0	Elizabeth	6838	6847
T142	ENT 7002 7014	other people	23	27.0	OTHER	7002	7014
T143	ENT 7216 7223	persons	23	28.0	BingSisters	7216	7223
T144	ENT 7302 7305	his	23	6.0	Bingley	7302	7305
T145	ENT 7302 7313	his sisters	23	28.0	BingSisters	7302	7313
T146	ENT 7324 7327	him	23	6.0	Bingley	7324	7327
T147	ENT 7362 7365	his	23	6.0	Bingley	7362	7365
T148	ENT 7362 7372	his friend	23	1.0	Darcy	7362	7372
T149	ENT 7437 7440	him	23	6.0	Bingley	7437	7440
T150	ENT 7462 7465	his	23	6.0	Bingley	7462	7465
T151	ENT 7485 7487	he	23	6.0	Bingley	7485	7487
T152	ENT 7508 7522	no other woman	23	2.0	Jane	7508	7522
T153	ENT 7610 7613	his	23	6.0	Bingley	7610	7613
T154	ENT 7640 7643	his	23	6.0	Bingley	7640	7643
T155	ENT 7695 7698	him	23	6.0	Bingley	7695	7698
T156	ENT 7708 7782	a girl who has all the importance of money , great connections , and pride	23	16.0	Georgiana	7708	7782
T157	ENT 7821 7824	him	23	6.0	Bingley	7821	7824
T158	ENT 7835 7845	Miss Darcy	23	16.0	Georgiana	7835	7845
T159	ENT 7859 7863	Jane	23	2.0	Jane	7859	7863
T160	ENT 7947 7950	her	23	16.0	Georgiana	7947	7950
T161	ENT 8012 8015	her	23	16.0	Georgiana	8012	8015
T162	ENT 8111 8124	their brother	23	6.0	Bingley	8111	8124
T163	ENT 8130 8141	What sister	23	8.0	Miss Bingley	8130	8141
T164	ENT 8154 8161	herself	23	8.0	Miss Bingley	8154	8161
T165	ENT 8250 8253	him	23	6.0	Bingley	8250	8253
T166	ENT 8306 8308	he	23	6.0	Bingley	8306	8308
T167	ENT 8386 8395	everybody	23	31.0	collective	8386	8395
T168	ENT 8625 8628	him	23	6.0	Bingley	8625	8628
T169	ENT 8632 8635	his	23	6.0	Bingley	8632	8635
T170	ENT 8632 8643	his sisters	23	28.0	BingSisters	8632	8643
T171	ENT 8729 8738	Elizabeth	23	0.0	Elizabeth	8729	8738
T172	ENT 8789 8800	Mr. Bingley	23	6.0	Bingley	8789	8800
T173	ENT 8845 8849	them	23	29.0	JaneElizabeth	8845	8849
T174	ENT 8852 8863	Mrs. Bennet	23	3.0	Mrs. Bennet	8852	8863
T175	ENT 8904 8907	his	23	6.0	Bingley	8904	8907
T176	ENT 8968 8977	Elizabeth	23	0.0	Elizabeth	8968	8977
T177	ENT 9038 9041	her	23	3.0	Mrs. Bennet	9038	9041
T178	ENT 9085 9088	Her	23	3.0	Mrs. Bennet	9085	9088
T179	ENT 9085 9097	Her daughter	23	0.0	Elizabeth	9085	9097
T180	ENT 9122 9125	her	23	3.0	Mrs. Bennet	9122	9125
T181	ENT 9134 9137	she	23	3.0	Mrs. Bennet	9134	9137
T182	ENT 9154 9161	herself	23	0.0	Elizabeth	9154	9161
T183	ENT 9169 9172	his	23	6.0	Bingley	9169	9172
T184	ENT 9187 9191	Jane	23	2.0	Jane	9187	9191
T185	ENT 9272 9274	he	23	6.0	Bingley	9272	9274
T186	ENT 9279 9282	her	23	2.0	Jane	9279	9282
T187	ENT 9364 9367	she	23	0.0	Elizabeth	9364	9367
T188	ENT 9409 9420	Mrs. Bennet	23	3.0	Mrs. Bennet	9409	9420
T189	ENT 9446 9457	Mr. Bingley	23	6.0	Bingley	9446	9457
T190	ENT 9493 9503	Mr. Bennet	23	4.0	Mr. Bennet	9493	9503
T191	ENT 9545 9550	Lizzy	23	0.0	Elizabeth	9545	9550
T192	ENT 9561 9563	he	23	4.0	Mr. Bennet	9561	9563
T193	ENT 9577 9588	your sister	23	2.0	Jane	9577	9588
T194	ENT 9634 9637	her	23	2.0	Jane	9634	9637
T195	ENT 9664 9670	a girl	23	2.0	Jane	9664	9670
T196	ENT 9766 9769	her	23	2.0	Jane	9766	9769
T197	ENT 9798 9801	her	23	2.0	Jane	9798	9801
T198	ENT 9798 9812	her companions	23	31.0	collective	9798	9812
T199	ENT 9886 9890	Jane	23	2.0	Jane	9886	9890
T200	ENT 9921 9929	officers	23	27.0	OTHER	9921	9929
T201	ENT 9940 9947	Meryton	23	-1.0	NONE	9940	9947
T202	ENT 9966 9997	the young ladies in the country	23	0.0	Elizabeth	9966	9997
T203	ENT 9986 9997	the country	23	-1.0	NONE	9986	9997
T204	ENT 10004 10011	Wickham	23	7.0	Wickham	10004	10011
T205	ENT 10015 10023	your man	23	7.0	Wickham	10015	10023
T206	ENT 10026 10028	He	23	7.0	Wickham	10026	10028
T207	ENT 10032 10049	a pleasant fellow	23	7.0	Wickham	10032	10049
T208	ENT 10102 10105	sir	23	4.0	Mr. Bennet	10102	10105
T209	ENT 10112 10132	a less agreeable man	23	7.0	Wickham	10112	10132
T210	ENT 10152 10154	We	23	31.0	collective	10152	10154
T211	ENT 10175 10179	Jane	23	2.0	Jane	10175	10179
T212	ENT 10219 10229	Mr. Bennet	23	4.0	Mr. Bennet	10219	10229
T213	ENT 10317 10339	an affectionate mother	23	3.0	Mrs. Bennet	10317	10339
T214	ENT 10374 10385	Mr. Wickham	23	7.0	Wickham	10374	10385
T215	ENT 10503 10523	the Longbourn family	23	27.0	OTHER	10503	10523
T216	ENT 10535 10538	him	23	7.0	Wickham	10535	10538
T217	ENT 10554 10557	his	23	7.0	Wickham	10554	10557
T218	ENT 10640 10649	Elizabeth	23	0.0	Elizabeth	10640	10649
T219	ENT 10670 10673	his	23	7.0	Wickham	10670	10673
T220	ENT 10684 10693	Mr. Darcy	23	1.0	Darcy	10684	10693
T221	ENT 10709 10711	he	23	7.0	Wickham	10709	10711
T222	ENT 10730 10733	him	23	1.0	Darcy	10730	10733
T223	ENT 10793 10802	everybody	23	31.0	collective	10793	10802
T224	ENT 10857 10866	Mr. Darcy	23	1.0	Darcy	10857	10866
T225	ENT 10914 10925	Miss Bennet	23	2.0	Jane	10914	10925
T226	ENT 11051 11064	Hertfordshire	23	-1.0	NONE	11051	11064
T227	ENT 11067 11070	her	23	2.0	Jane	11067	11070
T228	ENT 11175 11184	everybody	23	31.0	collective	11175	11184
T229	ENT 11190 11199	Mr. Darcy	23	1.0	Darcy	11190	11199
T230	ENT 11217 11233	the worst of men	23	1.0	Darcy	11217	11233
