ent	loc	string	filenum	id	ent_name	start	end
T46	ENT 1597 1599	he	27	20	Mr. Collins	1597	1599
T47	ENT 1609 1613	them	27	31	collective	1609	1613
T48	ENT 1661 1664	his	27	20	Mr. Collins	1661	1664
T49	ENT 1661 1677	his humble abode	27	-1	NONE	1661	1677
T50	ENT 1708 1711	his	27	20	Mr. Collins	1708	1711
T51	ENT 1708 1716	his wife	27	9	Charlotte	1708	1716
T52	ENT 1744 1753	Elizabeth	27	0	Elizabeth	1744	1753
T53	ENT 1774 1777	him	27	20	Mr. Collins	1774	1777
T54	ENT 1781 1784	his	27	20	Mr. Collins	1781	1784
T55	ENT 1797 1800	she	27	0	Elizabeth	1797	1800
T56	ENT 1870 1878	the room	27	-1	NONE	1870	1878
T57	ENT 1912 1914	he	27	20	Mr. Collins	1912	1914
T58	ENT 1925 1932	himself	27	20	Mr. Collins	1925	1932
T59	ENT 1949 1952	her	27	0	Elizabeth	1949	1952
T60	ENT 1977 1980	her	27	0	Elizabeth	1977	1980
T61	ENT 1991 1994	she	27	0	Elizabeth	1991	1994
T62	ENT 2016 2019	him	27	20	Mr. Collins	2016	2019
T63	ENT 2074 2077	she	27	0	Elizabeth	2074	2077
T64	ENT 2102 2105	him	27	20	Mr. Collins	2102	2105
T65	ENT 2167 2170	her	27	0	Elizabeth	2167	2170
T66	ENT 2167 2177	her friend	27	9	Charlotte	2167	2177
T67	ENT 2183 2186	she	27	9	Charlotte	2183	2186
T68	ENT 2227 2238	a companion	27	20	Mr. Collins	2227	2238
T69	ENT 2246 2257	Mr. Collins	27	20	Mr. Collins	2246	2257
T70	ENT 2281 2284	his	27	20	Mr. Collins	2281	2284
T71	ENT 2281 2289	his wife	27	9	Charlotte	2281	2289
T72	ENT 2355 2358	she	27	0	Elizabeth	2355	2358
T73	ENT 2380 2383	her	27	0	Elizabeth	2380	2383
T74	ENT 2391 2400	Charlotte	27	9	Charlotte	2391	2400
T75	ENT 2417 2420	she	27	0	Elizabeth	2417	2420
T76	ENT 2466 2475	Charlotte	27	9	Charlotte	2466	2475
T77	ENT 2564 2572	the room	27	-1	NONE	2564	2572
T78	ENT 2680 2686	London	27	-1	NONE	2680	2686
T79	ENT 2689 2700	Mr. Collins	27	20	Mr. Collins	2689	2700
T80	ENT 2709 2713	them	27	31	collective	2709	2713
T81	ENT 2734 2744	the garden	27	-1	NONE	2734	2744
T82	ENT 2815 2817	he	27	20	Mr. Collins	2815	2817
T83	ENT 2827 2834	himself	27	20	Mr. Collins	2827	2834
T84	ENT 2848 2859	this garden	27	-1	NONE	2848	2859
T85	ENT 2871 2874	his	27	20	Mr. Collins	2871	2874
T86	ENT 2908 2917	Elizabeth	27	0	Elizabeth	2908	2917
T87	ENT 2964 2973	Charlotte	27	9	Charlotte	2964	2973
T88	ENT 3030 3033	she	27	9	Charlotte	3030	3033
T89	ENT 3070 3074	Here	27	-1	NONE	3070	3074
T90	ENT 3101 3111	every walk	27	-1	NONE	3101	3111
T91	ENT 3151 3155	them	27	31	collective	3151	3155
T92	ENT 3189 3191	he	27	20	Mr. Collins	3189	3191
T93	ENT 3285 3287	He	27	20	Mr. Collins	3285	3287
T94	ENT 3301 3311	the fields	27	-1	NONE	3301	3311
T95	ENT 3377 3399	the most distant clump	27	-1	NONE	3377	3399
T96	ENT 3429 3432	his	27	20	Mr. Collins	3429	3432
T97	ENT 3429 3439	his garden	27	-1	NONE	3429	3439
T98	ENT 3451 3473	the country or kingdom	27	-1	NONE	3451	3473
T99	ENT 3534 3541	Rosings	27	-1	NONE	3534	3541
T100	ENT 3594 3602	the park	27	-1	NONE	3594	3602
T101	ENT 3619 3631	the front of	27	-1	NONE	3619	3631
T102	ENT 3632 3635	his	27	20	Mr. Collins	3632	3635
T103	ENT 3632 3641	his house	27	-1	NONE	3632	3641
T104	ENT 3644 3646	It	27	-1	NONE	3644	3646
T105	ENT 3651 3677	a handsome modern building	27	-1	NONE	3651	3677
T106	ENT 3718 3721	his	27	20	Mr. Collins	3718	3721
T107	ENT 3718 3728	his garden	27	-1	NONE	3718	3728
T108	ENT 3731 3742	Mr. Collins	27	20	Mr. Collins	3731	3742
T109	ENT 3758 3762	them	27	31	collective	3758	3762
T110	ENT 3769 3772	his	27	20	Mr. Collins	3769	3772
T111	ENT 3769 3784	his two meadows	27	-1	NONE	3769	3784
T112	ENT 3791 3801	the ladies	27	31	collective	3791	3801
T113	ENT 3889 3900	Sir William	27	14	Sir William Lucas	3889	3900
T114	ENT 3913 3916	him	27	20	Mr. Collins	3913	3916
T115	ENT 3919 3928	Charlotte	27	9	Charlotte	3919	3928
T116	ENT 3934 3937	her	27	9	Charlotte	3934	3937
T117	ENT 3934 3944	her sister	27	15	Maria Lucas	3934	3944
T118	ENT 3949 3955	friend	27	0	Elizabeth	3949	3955
T119	ENT 3961 3970	the house	27	-1	NONE	3961	3970
T120	ENT 4044 4046	it	27	-1	NONE	4044	4046
T121	ENT 4055 4058	her	27	9	Charlotte	4055	4058
T122	ENT 4055 4066	her husband	27	20	Mr. Collins	4055	4066
T123	ENT 4077 4079	It	27	-1	NONE	4077	4079
T124	ENT 4214 4223	Elizabeth	27	0	Elizabeth	4214	4223
T125	ENT 4229 4238	Charlotte	27	9	Charlotte	4229	4238
T126	ENT 4261 4272	Mr. Collins	27	20	Mr. Collins	4261	4272
T127	ENT 4355 4364	Charlotte	27	9	Charlotte	4355	4364
T128	ENT 4394 4403	Elizabeth	27	0	Elizabeth	4394	4403
T129	ENT 4413 4415	he	27	20	Mr. Collins	4413	4415
T130	ENT 4442 4445	She	27	0	Elizabeth	4442	4445
T131	ENT 4470 4484	Lady Catherine	27	17	Lady Catherine	4470	4484
T132	ENT 4498 4509	the country	27	-1	NONE	4498	4509
T133	ENT 4568 4579	Mr. Collins	27	20	Mr. Collins	4568	4579
T134	ENT 4613 4627	Miss Elizabeth	27	0	Elizabeth	4613	4627
T135	ENT 4665 4689	Lady Catherine de Bourgh	27	17	Lady Catherine	4665	4689
T136	ENT 4715 4721	church	27	-1	NONE	4715	4721
T137	ENT 4770 4773	her	27	17	Lady Catherine	4770	4773
T138	ENT 4776 4779	She	27	17	Lady Catherine	4776	4779
T139	ENT 4880 4883	her	27	17	Lady Catherine	4880	4883
T140	ENT 4955 4958	she	27	17	Lady Catherine	4955	4958
T141	ENT 4980 4989	my sister	27	15	Maria Lucas	4980	4989
T142	ENT 4990 4995	Maria	27	15	Maria Lucas	4990	4995
T143	ENT 5027 5030	she	27	17	Lady Catherine	5027	5030
T144	ENT 5059 5063	here	27	-1	NONE	5059	5063
T145	ENT 5066 5069	Her	27	17	Lady Catherine	5066	5069
T146	ENT 5091 5100	Charlotte	27	9	Charlotte	5091	5100
T147	ENT 5115 5117	We	27	31	collective	5115	5117
T148	ENT 5126 5133	Rosings	27	-1	NONE	5126	5133
T149	ENT 5183 5187	home	27	-1	NONE	5183	5187
T150	ENT 5190 5193	Her	27	17	Lady Catherine	5190	5193
T151	ENT 5190 5202	Her ladyship	27	17	Lady Catherine	5190	5202
T152	ENT 5271 5274	her	27	17	Lady Catherine	5271	5274
T153	ENT 5271 5283	her ladyship	27	17	Lady Catherine	5271	5283
T154	ENT 5287 5296	carriages	27	-1	NONE	5287	5296
T155	ENT 5303 5306	she	27	17	Lady Catherine	5303	5306
T156	ENT 5327 5341	Lady Catherine	27	17	Lady Catherine	5327	5341
T157	ENT 5345 5380	a very respectable , sensible woman	27	17	Lady Catherine	5345	5380
T158	ENT 5399 5408	Charlotte	27	9	Charlotte	5399	5408
T159	ENT 5418 5444	a most attentive neighbour	27	17	Lady Catherine	5418	5444
T160	ENT 5504 5507	She	27	17	Lady Catherine	5504	5507
T161	ENT 5511 5537	the sort of woman whom one	27	17	Lady Catherine	5511	5537
T162	ENT 5628 5641	Hertfordshire	27	-1	NONE	5628	5641
T163	ENT 5720 5729	Elizabeth	27	0	Elizabeth	5720	5729
T164	ENT 5751 5754	her	27	0	Elizabeth	5751	5754
T165	ENT 5751 5762	her chamber	27	9	Charlotte	5751	5762
T166	ENT 5786 5795	Charlotte	27	9	Charlotte	5786	5795
T167	ENT 5837 5840	her	27	9	Charlotte	5837	5840
T168	ENT 5894 5897	her	27	9	Charlotte	5894	5897
T169	ENT 5894 5905	her husband	27	20	Mr. Collins	5894	5905
T170	ENT 5960 5963	She	27	0	Elizabeth	5960	5963
T171	ENT 5991 5994	her	27	0	Elizabeth	5991	5994
T172	ENT 6090 6101	Mr. Collins	27	20	Mr. Collins	6090	6101
T173	ENT 6147 6154	Rosings	27	-1	NONE	6147	6154
T174	ENT 6238 6241	she	27	0	Elizabeth	6238	6241
T175	ENT 6249 6252	her	27	0	Elizabeth	6249	6252
T176	ENT 6249 6257	her room	27	-1	NONE	6249	6257
T177	ENT 6322 6337	the whole house	27	-1	NONE	6322	6337
T178	ENT 6386 6389	she	27	0	Elizabeth	6386	6389
T179	ENT 6396 6404	somebody	27	27	OTHER	6396	6404
T180	ENT 6416 6422	stairs	27	-1	NONE	6416	6422
T181	ENT 6469 6472	her	27	0	Elizabeth	6469	6472
T182	ENT 6475 6478	She	27	0	Elizabeth	6475	6478
T183	ENT 6503 6508	Maria	27	15	Maria Lucas	6503	6508
T184	ENT 6512 6529	the landing place	27	-1	NONE	6512	6529
T185	ENT 6595 6600	Eliza	27	0	Elizabeth	6595	6600
T186	ENT 6633 6648	the dining-room	27	-1	NONE	6633	6648
T187	ENT 6767 6776	Elizabeth	27	0	Elizabeth	6767	6776
T188	ENT 6803 6808	Maria	27	15	Maria Lucas	6803	6808
T189	ENT 6820 6823	her	27	0	Elizabeth	6820	6823
T190	ENT 6862 6877	the dining-room	27	-1	NONE	6862	6877
T191	ENT 6894 6902	the lane	27	-1	NONE	6894	6902
T192	ENT 6938 6948	two ladies	27	35	DeBurghLadies	6938	6948
T193	ENT 6978 6993	the garden gate	27	-1	NONE	6978	6993
T194	ENT 7026 7035	Elizabeth	27	0	Elizabeth	7026	7035
T195	ENT 7089 7099	the garden	27	17	Lady Catherine	7089	7099
T196	ENT 7126 7140	Lady Catherine	27	17	Lady Catherine	7126	7140
T197	ENT 7145 7148	her	27	17	Lady Catherine	7145	7148
T198	ENT 7145 7157	her daughter	27	32	MissDeBourgh	7145	7157
T199	ENT 7189 7194	Maria	27	15	Maria Lucas	7189	7194
T200	ENT 7241 7255	Lady Catherine	27	17	Lady Catherine	7241	7255
T201	ENT 7258 7270	The old lady	27	17	Lady Catherine	7258	7270
T202	ENT 7274 7288	Mrs. Jenkinson	27	27	OTHER	7274	7288
T203	ENT 7306 7310	them	27	35	DeBurghLadies	7306	7310
T204	ENT 7313 7322	the other	27	32	MissDeBourgh	7313	7322
T205	ENT 7326 7340	Miss de Bourgh	27	32	MissDeBourgh	7326	7340
T206	ENT 7356 7359	her	27	32	MissDeBourgh	7356	7359
T207	ENT 7362 7365	She	27	32	MissDeBourgh	7362	7365
T208	ENT 7375 7392	a little creature	27	32	MissDeBourgh	7375	7392
T209	ENT 7423 7426	she	27	32	MissDeBourgh	7423	7426
T210	ENT 7462 7465	She	27	32	MissDeBourgh	7462	7465
T211	ENT 7493 7502	Charlotte	27	9	Charlotte	7493	7502
T212	ENT 7544 7547	she	27	32	MissDeBourgh	7544	7547
T213	ENT 7573 7582	Charlotte	27	9	Charlotte	7573	7582
T214	ENT 7588 7591	she	27	32	MissDeBourgh	7588	7591
T215	ENT 7646 7660	Miss de Bourgh	27	32	MissDeBourgh	7646	7660
T216	ENT 7685 7688	her	27	32	MissDeBourgh	7685	7688
T217	ENT 7710 7719	Elizabeth	27	0	Elizabeth	7710	7719
T218	ENT 7751 7754	She	27	32	MissDeBourgh	7751	7754
T219	ENT 7786 7789	she	27	32	MissDeBourgh	7786	7789
T220	ENT 7802 7805	him	27	1	Darcy	7802	7805
T221	ENT 7818 7821	She	27	32	MissDeBourgh	7818	7821
T222	ENT 7832 7835	him	27	1	Darcy	7832	7835
T223	ENT 7836 7854	a very proper wife	27	32	MissDeBourgh	7836	7854
T224	ENT 7860 7871	Mr. Collins	27	20	Mr. Collins	7860	7871
T225	ENT 7876 7885	Charlotte	27	9	Charlotte	7876	7885
T226	ENT 7938 7948	the ladies	27	31	collective	7938	7948
T227	ENT 7955 7966	Sir William	27	14	Sir William Lucas	7955	7966
T228	ENT 7972 7981	Elizabeth	27	0	Elizabeth	7972	7981
T229	ENT 8082 8085	him	27	14	Sir William Lucas	8082	8085
T230	ENT 8119 8133	Miss de Bourgh	27	32	MissDeBourgh	8119	8133
T231	ENT 8198 8208	the ladies	27	31	collective	8198	8208
T232	ENT 8224 8234	the others	27	31	collective	8224	8234
T233	ENT 8249 8258	the house	27	20	Mr. Collins	8249	8258
T234	ENT 8261 8272	Mr. Collins	27	20	Mr. Collins	8261	8272
T235	ENT 8287 8300	the two girls	27	31	collective	8287	8300
T236	ENT 8306 8308	he	27	20	Mr. Collins	8306	8308
T237	ENT 8331 8335	them	27	31	collective	8331	8335
T238	ENT 8366 8375	Charlotte	27	9	Charlotte	8366	8375
T239	ENT 8397 8401	them	27	31	collective	8397	8401
T240	ENT 8412 8427	the whole party	27	31	collective	8412	8427
T241	ENT 8449 8456	Rosings	27	20	Mr. Collins	8449	8456
