ent	loc	string	filenum	id	ent_name	start	end
T110	ENT 5342 5348	a soul	37	27	OTHER	5342	5348
T111	ENT 5366 5373	Colonel	37	33	Colonel Forster	5366	5373
T112	ENT 5378 5390	Mrs. Forster	37	23	Mrs. Forster	5378	5390
T113	ENT 5397 5402	Kitty	37	18	Kitty	5397	5402
T114	ENT 5419 5426	my aunt	37	27	OTHER	5419	5426
T115	ENT 5465 5468	her	37	27	OTHER	5465	5468
T116	ENT 5510 5512	he	37	27	OTHER	5510	5512
T117	ENT 5527 5532	Denny	37	13	Denny	5527	5532
T118	ENT 5539 5546	Wickham	37	7	Wickham	5539	5546
T119	ENT 5553 5558	Pratt	37	27	OTHER	5553	5558
T120	ENT 5586 5593	the men	37	31	collective	5586	5593
T121	ENT 5622 5625	him	37	27	OTHER	5622	5625
T122	ENT 5675 5687	Mrs. Forster	37	23	Mrs. Forster	5675	5687
T123	ENT 5739 5746	the men	37	31	collective	5739	5746
T124	ENT 5888 5893	Lydia	37	5	Lydia	5888	5893
T125	ENT 5908 5913	Kitty	37	18	Kitty	5908	5913
T126	ENT 5958 5961	her	37	5	Lydia	5958	5961
T127	ENT 5958 5972	her companions	37	29	JaneElizabeth	5958	5972
T128	ENT 5988 5997	Longbourn	37	-1	NONE	5988	5997
T129	ENT 6000 6009	Elizabeth	37	0	Elizabeth	6000	6009
T130	ENT 6032 6035	she	37	0	Elizabeth	6032	6035
T131	ENT 6094 6101	Wickham	37	7	Wickham	6094	6101
T132	ENT 6112 6117	Their	37	29	JaneElizabeth	6112	6117
T133	ENT 6131 6135	home	37	7	Wickham	6131	6135
T134	ENT 6152 6163	Mrs. Bennet	37	3	Mrs. Bennet	6152	6163
T135	ENT 6180 6184	Jane	37	2	Jane	6180	6184
T136	ENT 6247 6257	Mr. Bennet	37	4	Mr. Bennet	6247	6257
T137	ENT 6277 6286	Elizabeth	37	0	Elizabeth	6277	6286
T138	ENT 6322 6327	Lizzy	37	0	Elizabeth	6322	6327
T139	ENT 6333 6338	Their	37	31	collective	6333	6338
T140	ENT 6348 6363	the dining-room	37	-1	NONE	6348	6363
T141	ENT 6391 6402	the Lucases	37	31	collective	6391	6402
T142	ENT 6416 6421	Maria	37	15	Maria Lucas	6416	6421
T143	ENT 6486 6490	them	37	31	collective	6486	6490
T144	ENT 6493 6503	Lady Lucas	37	12	Lady Lucas	6493	6503
T145	ENT 6521 6526	Maria	37	15	Maria Lucas	6521	6526
T146	ENT 6562 6565	her	37	12	Lady Lucas	6562	6565
T147	ENT 6562 6581	her eldest daughter	37	9	Charlotte	6562	6581
T148	ENT 6584 6595	Mrs. Bennet	37	3	Mrs. Bennet	6584	6595
T149	ENT 6680 6684	Jane	37	2	Jane	6680	6684
T150	ENT 6710 6713	her	37	3	Mrs. Bennet	6710	6713
T151	ENT 6759 6778	the younger Lucases	37	31	collective	6759	6778
T152	ENT 6785 6790	Lydia	37	5	Lydia	6785	6790
T153	ENT 6823 6839	any other person	37	31	collective	6823	6839
T154	ENT 6924 6927	her	37	5	Lydia	6924	6927
T155	ENT 6938 6942	Mary	37	19	Mary	6938	6942
T156	ENT 6953 6956	she	37	5	Lydia	6953	6956
T157	ENT 7033 7038	Kitty	37	18	Kitty	7033	7038
T158	ENT 7090 7096	nobody	37	27	OTHER	7090	7096
T159	ENT 7100 7109	the coach	37	-1	NONE	7100	7109
T160	ENT 7155 7160	Kitty	37	18	Kitty	7155	7160
T161	ENT 7200 7210	the George	37	18	Kitty	7200	7210
T162	ENT 7268 7283	the other three	37	31	collective	7268	7283
T163	ENT 7317 7326	the world	37	-1	NONE	7317	7326
T164	ENT 7475 7484	the coach	37	-1	NONE	7475	7484
T165	ENT 7558 7562	home	37	-1	NONE	7558	7562
T166	ENT 7602 7609	anybody	37	27	OTHER	7602	7609
T167	ENT 7657 7661	Mary	37	19	Mary	7657	7661
T168	ENT 7708 7722	my dear sister	37	5	Lydia	7708	7722
T169	ENT 7813 7825	female minds	37	31	collective	7813	7825
T170	ENT 7940 7945	Lydia	37	5	Lydia	7940	7945
T171	ENT 7965 7968	She	37	5	Lydia	7965	7968
T172	ENT 7988 7995	anybody	37	27	OTHER	7988	7995
T173	ENT 8048 8052	Mary	37	19	Mary	8048	8052
T174	ENT 8079 8084	Lydia	37	5	Lydia	8079	8084
T175	ENT 8113 8122	the girls	37	24	Bennets	8113	8122
T176	ENT 8101 8122	the rest of the girls	37	31	collective	8101	8122
T177	ENT 8134 8141	Meryton	37	-1	NONE	8134	8141
T178	ENT 8159 8168	everybody	37	31	collective	8159	8168
T179	ENT 8183 8192	Elizabeth	37	0	Elizabeth	8183	8192
T180	ENT 8250 8266	the Miss Bennets	37	24	Bennets	8250	8266
T181	ENT 8283 8287	home	37	0	Elizabeth	8283	8287
T182	ENT 8330 8342	the officers	37	27	OTHER	8330	8342
T183	ENT 8378 8381	her	37	0	Elizabeth	8378	8381
T184	ENT 8395 8398	She	37	0	Elizabeth	8395	8398
T185	ENT 8414 8425	Mr. Wickham	37	7	Wickham	8414	8425
T186	ENT 8502 8505	her	37	0	Elizabeth	8502	8505
T187	ENT 8511 8523	the regiment	37	27	OTHER	8511	8523
T188	ENT 8628 8631	she	37	0	Elizabeth	8628	8631
T189	ENT 8676 8679	her	37	0	Elizabeth	8676	8679
T190	ENT 8683 8686	his	37	7	Wickham	8683	8686
T191	ENT 8697 8700	She	37	0	Elizabeth	8697	8700
T192	ENT 8728 8732	home	37	-1	NONE	8728	8732
T193	ENT 8740 8743	she	37	0	Elizabeth	8740	8743
T194	ENT 8759 8767	Brighton	37	-1	NONE	8759	8767
T195	ENT 8786 8791	Lydia	37	5	Lydia	8786	8791
T196	ENT 8802 8806	them	37	24	Bennets	8802	8806
T197	ENT 8817 8824	the inn	37	5	Lydia	8817	8824
T198	ENT 8865 8868	her	37	0	Elizabeth	8865	8868
T199	ENT 8865 8876	her parents	37	24	Bennets	8865	8876
T200	ENT 8879 8888	Elizabeth	37	0	Elizabeth	8879	8888
T201	ENT 8907 8910	her	37	0	Elizabeth	8907	8910
T202	ENT 8907 8917	her father	37	4	Mr. Bennet	8907	8917
T203	ENT 8967 8970	his	37	4	Mr. Bennet	8967	8970
T204	ENT 9031 9034	her	37	0	Elizabeth	9031	9034
T205	ENT 9031 9041	her mother	37	3	Mrs. Bennet	9031	9041
