ent	loc	string	filenum	id	ent_name	start	end
T139	ENT 4583 4599	Elizabeth Bennet	2	0	Elizabeth	4583	4599
T140	ENT 4638 4647	gentlemen	2	27	OTHER	4638	4647
T141	ENT 4710 4719	Mr. Darcy	2	1	Darcy	4710	4719
T142	ENT 4754 4757	her	2	0	Elizabeth	4754	4757
T143	ENT 4789 4792	him	2	1	Darcy	4789	4792
T144	ENT 4797 4808	Mr. Bingley	2	6	Bingley	4797	4808
T145	ENT 4864 4867	his	2	6	Bingley	4864	4867
T146	ENT 4864 4874	his friend	2	1	Darcy	4864	4874
T147	ENT 4898 4903	Darcy	2	1	Darcy	4898	4903
T148	ENT 4914 4916	he	2	6	Bingley	4914	4916
T149	ENT 5141 5151	my partner	2	-1	NONE	5141	5151
T150	ENT 5210 5222	Your sisters	2	27	OTHER	5210	5222
T151	ENT 5271 5279	the room	2	-1	NONE	5271	5279
T152	ENT 5254 5336	another woman in the room whom it would not be a punishment to me to stand up with	2	28	BingSisters	5254	5336
T153	ENT 5396 5407	Mr. Bingley	2	6	Bingley	5396	5407
T154	ENT 5417 5426	a kingdom	2	-1	NONE	5417	5426
T155	ENT 5536 5551	several of them	2	31	collective	5536	5551
T156	ENT 5611 5645	the only handsome girl in the room	2	2	Jane	5611	5645
T157	ENT 5637 5645	the room	2	-1	NONE	5637	5645
T158	ENT 5656 5665	Mr. Darcy	2	1	Darcy	5656	5665
T159	ENT 5679 5694	the eldest Miss	2	2	Jane	5679	5694
T160	ENT 5695 5701	Bennet	2	2	Jane	5695	5701
T161	ENT 5712 5715	She	2	2	Jane	5712	5715
T162	ENT 5783 5786	her	2	2	Jane	5783	5786
T163	ENT 5783 5794	her sisters	2	24	Bennets	5783	5794
T164	ENT 5893 5903	my partner	2	2	Jane	5893	5903
T165	ENT 5970 5972	he	2	1	Darcy	5970	5972
T166	ENT 5996 6005	Elizabeth	2	0	Elizabeth	5996	6005
T167	ENT 6022 6025	her	2	0	Elizabeth	6022	6025
T168	ENT 6032 6034	he	2	1	Darcy	6032	6034
T169	ENT 6044 6047	his	2	1	Darcy	6044	6047
T170	ENT 6073 6076	She	2	0	Elizabeth	6073	6076
T171	ENT 6186 6215	young ladies who are slighted	2	27	OTHER	6186	6215
T172	ENT 6219 6228	other men	2	1	Darcy	6219	6228
T173	ENT 6256 6268	your partner	2	2	Jane	6256	6268
T174	ENT 6279 6282	her	2	2	Jane	6279	6282
T175	ENT 6335 6346	Mr. Bingley	2	6	Bingley	6335	6346
T176	ENT 6356 6359	his	2	1	Darcy	6356	6359
T177	ENT 6369 6378	Mr. Darcy	2	1	Darcy	6369	6378
T178	ENT 6396 6405	Elizabeth	2	0	Elizabeth	6396	6405
T179	ENT 6452 6455	him	2	1	Darcy	6452	6455
T180	ENT 6458 6461	She	2	0	Elizabeth	6458	6461
T181	ENT 6513 6516	her	2	0	Elizabeth	6513	6516
T182	ENT 6513 6524	her friends	2	31	collective	6513	6524
T183	ENT 6531 6534	she	2	0	Elizabeth	6531	6534
T184	ENT 6661 6677	the whole family	2	24	Bennets	6661	6677
T185	ENT 6680 6691	Mrs. Bennet	2	3	Mrs. Bennet	6680	6691
T186	ENT 6701 6704	her	2	3	Mrs. Bennet	6701	6704
T187	ENT 6701 6720	her eldest daughter	2	2	Jane	6701	6720
T188	ENT 6737 6740	the	2	-1	NONE	6737	6740
T189	ENT 6741 6752	Netherfield	2	-1	NONE	6741	6752
T190	ENT 6737 6758	the Netherfield party	2	-1	NONE	6737	6758
T191	ENT 6761 6772	Mr. Bingley	2	6	Bingley	6761	6772
T192	ENT 6789 6792	her	2	2	Jane	6789	6792
T193	ENT 6805 6808	she	2	2	Jane	6805	6808
T194	ENT 6835 6838	his	2	6	Bingley	6835	6838
T195	ENT 6835 6846	his sisters	2	28	BingSisters	6835	6846
T196	ENT 6849 6853	Jane	2	2	Jane	6849	6853
T197	ENT 6887 6890	her	2	2	Jane	6887	6890
T198	ENT 6887 6897	her mother	2	3	Mrs. Bennet	6887	6897
T199	ENT 6935 6944	Elizabeth	2	0	Elizabeth	6935	6944
T200	ENT 6950 6954	Jane	2	2	Jane	6950	6954
T201	ENT 6969 6973	Mary	2	19	Mary	6969	6973
T202	ENT 6984 6991	herself	2	19	Mary	6984	6991
T203	ENT 7005 7017	Miss Bingley	2	8	Miss Bingley	7005	7017
T204	ENT 7021 7068	the most accomplished girl in the neighbourhood	2	19	Mary	7021	7068
T205	ENT 7075 7084	Catherine	2	19	Mary	7075	7084
T206	ENT 7089 7094	Lydia	2	5	Lydia	7089	7094
T207	ENT 7141 7149	partners	2	-1	NONE	7141	7149
T208	ENT 7262 7271	Longbourn	2	-1	NONE	7262	7271
T209	ENT 7274 7285	the village	2	-1	NONE	7274	7285
T210	ENT 7328 7353	the principal inhabitants	2	24	Bennets	7328	7353
T211	ENT 7367 7377	Mr. Bennet	2	4	Mr. Bennet	7367	7377
T212	ENT 7401 7403	he	2	4	Mr. Bennet	7401	7403
T213	ENT 7457 7459	he	2	4	Mr. Bennet	7457	7459
T214	ENT 7565 7567	He	2	4	Mr. Bennet	7565	7567
T215	ENT 7590 7593	his	2	4	Mr. Bennet	7590	7593
T216	ENT 7590 7598	his wife	2	3	Mrs. Bennet	7590	7598
T217	ENT 7611 7623	the stranger	2	6	Bingley	7611	7623
T218	ENT 7652 7654	he	2	4	Mr. Bennet	7652	7654
T219	ENT 7675 7677	he	2	4	Mr. Bennet	7675	7677
T220	ENT 7726 7736	Mr. Bennet	2	4	Mr. Bennet	7726	7736
T221	ENT 7745 7748	she	2	3	Mrs. Bennet	7745	7748
T222	ENT 7757 7765	the room	2	-1	NONE	7757	7765
T223	ENT 7855 7860	there	2	-1	NONE	7855	7860
T224	ENT 7863 7867	Jane	2	2	Jane	7863	7867
T225	ENT 7912 7921	Everybody	2	-1	NONE	7912	7921
T226	ENT 7936 7939	she	2	2	Jane	7936	7939
T227	ENT 7953 7964	Mr. Bingley	2	6	Bingley	7953	7964
T228	ENT 7973 7976	her	2	2	Jane	7973	7976
T229	ENT 8011 8014	her	2	2	Jane	8011	8014
T230	ENT 8058 8060	he	2	6	Bingley	8058	8060
T231	ENT 8082 8085	her	2	2	Jane	8082	8085
T232	ENT 8098 8101	she	2	2	Jane	8098	8101
T233	ENT 8127 8135	the room	2	-1	NONE	8127	8135
T234	ENT 8141 8143	he	2	6	Bingley	8141	8143
T235	ENT 8181 8183	he	2	6	Bingley	8181	8183
T236	ENT 8190 8200	Miss Lucas	2	9	Charlotte	8190	8200
T237	ENT 8225 8228	him	2	6	Bingley	8225	8228
T238	ENT 8243 8246	her	2	9	Charlotte	8243	8246
T239	ENT 8265 8267	he	2	6	Bingley	8265	8267
T240	ENT 8283 8286	her	2	9	Charlotte	8283	8286
T241	ENT 8305 8311	nobody	2	27	OTHER	8305	8311
T242	ENT 8333 8335	he	2	6	Bingley	8333	8335
T243	ENT 8361 8365	Jane	2	2	Jane	8361	8365
T244	ENT 8369 8372	she	2	2	Jane	8369	8372
T245	ENT 8403 8405	he	2	6	Bingley	8403	8405
T246	ENT 8419 8422	she	2	2	Jane	8419	8422
T247	ENT 8460 8463	her	2	2	Jane	8460	8463
T248	ENT 8502 8504	he	2	6	Bingley	8502	8504
T249	ENT 8517 8526	Miss King	2	27	OTHER	8517	8526
T250	ENT 8553 8564	Maria Lucas	2	27	OTHER	8553	8564
T251	ENT 8590 8594	Jane	2	2	Jane	8590	8594
T252	ENT 8626 8631	Lizzy	2	0	Elizabeth	8626	8631
T253	ENT 8638 8655	the _ Boulanger _	2	27	OTHER	8638	8655
T254	ENT 8668 8670	he	2	6	Bingley	8668	8670
T255	ENT 8716 8719	her	2	3	Mrs. Bennet	8716	8719
T256	ENT 8716 8727	her husband	2	4	Mr. Bennet	8716	8727
T257	ENT 8745 8747	he	2	6	Bingley	8745	8747
T258	ENT 8818 8821	his	2	6	Bingley	8818	8821
T259	ENT 8818 8830	his partners	2	-1	NONE	8818	8830
T260	ENT 8841 8843	he	2	6	Bingley	8841	8843
T261	ENT 8857 8860	his	2	6	Bingley	8857	8860
T262	ENT 8935 8938	him	2	6	Bingley	8935	8938
T263	ENT 8941 8943	He	2	6	Bingley	8941	8943
T264	ENT 8977 8980	his	2	6	Bingley	8977	8980
T265	ENT 8977 8988	his sisters	2	27	OTHER	8977	8988
T266	ENT 8993 9007	charming women	2	27	OTHER	8993	9007
T267	ENT 9101 9111	Mrs. Hurst	2	22	Louisa	9101	9111
T268	ENT 9131 9134	she	2	3	Mrs. Bennet	9131	9134
T269	ENT 9159 9169	Mr. Bennet	2	4	Mr. Bennet	9159	9169
T270	ENT 9216 9219	She	2	3	Mrs. Bennet	9216	9219
T271	ENT 9376 9385	Mr. Darcy	2	1	Darcy	9376	9385
T272	ENT 9417 9420	she	2	3	Mrs. Bennet	9417	9420
T273	ENT 9437 9442	Lizzy	2	0	Elizabeth	9437	9442
T274	ENT 9479 9482	his	2	1	Darcy	9479	9482
T275	ENT 9497 9499	he	2	1	Darcy	9497	9499
T276	ENT 9503 9535	a most disagreeable , horrid man	2	1	Darcy	9503	9535
T277	ENT 9618 9621	him	2	1	Darcy	9618	9621
T278	ENT 9624 9626	He	2	1	Darcy	9624	9626
T279	ENT 9645 9647	he	2	1	Darcy	9645	9647
T280	ENT 9672 9679	himself	2	1	Darcy	9672	9679
T281	ENT 9752 9757	there	2	-1	NONE	9752	9757
T282	ENT 9784 9787	him	2	1	Darcy	9784	9787
T283	ENT 9827 9834	the man	2	1	Darcy	9827	9834
