ent	loc	string	filenum	id	ent_name	start	end
T150	ENT 5198 5201	she	59	8	Miss Bingley	5198	5201
T151	ENT 5212 5215	her	59	8	Miss Bingley	5212	5215
T152	ENT 5253 5262	Georgiana	59	16	Georgiana	5253	5262
T153	ENT 5288 5293	Darcy	59	1	Darcy	5288	5293
T154	ENT 5351 5360	Elizabeth	59	0	Elizabeth	5351	5360
T155	ENT 5363 5372	Pemberley	59	-1	NONE	5363	5372
T156	ENT 5381 5390	Georgiana	59	16	Georgiana	5381	5390
T157	ENT 5381 5398	Georgiana 's home	59	-1	NONE	5381	5398
T158	ENT 5394 5398	home	59	-1	NONE	5394	5398
T159	ENT 5423 5434	the sisters	59	31	collective	5423	5434
T160	ENT 5452 5457	Darcy	59	1	Darcy	5452	5457
T161	ENT 5543 5552	Georgiana	59	16	Georgiana	5543	5552
T162	ENT 5593 5602	Elizabeth	59	0	Elizabeth	5593	5602
T163	ENT 5621 5624	she	59	16	Georgiana	5621	5624
T164	ENT 5683 5686	her	59	0	Elizabeth	5683	5686
T165	ENT 5728 5731	her	59	16	Georgiana	5728	5731
T166	ENT 5728 5739	her brother	59	1	Darcy	5728	5739
T167	ENT 5742 5744	He	59	1	Darcy	5742	5744
T168	ENT 5774 5781	herself	59	16	Georgiana	5774	5781
T169	ENT 5814 5817	her	59	16	Georgiana	5814	5817
T170	ENT 5830 5833	she	59	16	Georgiana	5830	5833
T171	ENT 5874 5877	Her	59	16	Georgiana	5874	5877
T172	ENT 5935 5938	her	59	16	Georgiana	5935	5938
T173	ENT 5948 5957	Elizabeth	59	0	Elizabeth	5948	5957
T174	ENT 5976 5979	she	59	16	Georgiana	5976	5979
T175	ENT 6005 6012	a woman	59	0	Elizabeth	6005	6012
T176	ENT 6037 6040	her	59	0	Elizabeth	6037	6040
T177	ENT 6037 6048	her husband	59	1	Darcy	6037	6048
T178	ENT 6055 6064	a brother	59	1	Darcy	6055	6064
T179	ENT 6090 6139	a sister more than ten years younger than himself	59	16	Georgiana	6090	6139
T180	ENT 6132 6139	himself	59	1	Darcy	6132	6139
T181	ENT 6142 6156	Lady Catherine	59	17	Lady Catherine	6142	6156
T182	ENT 6200 6203	her	59	17	Lady Catherine	6200	6203
T183	ENT 6200 6210	her nephew	59	1	Darcy	6200	6210
T184	ENT 6220 6223	she	59	17	Lady Catherine	6220	6223
T185	ENT 6265 6268	her	59	17	Lady Catherine	6265	6268
T186	ENT 6282 6285	her	59	17	Lady Catherine	6282	6285
T187	ENT 6340 6343	she	59	17	Lady Catherine	6340	6343
T188	ENT 6349 6352	him	59	1	Darcy	6349	6352
T189	ENT 6394 6403	Elizabeth	59	0	Elizabeth	6394	6403
T190	ENT 6476 6485	Elizabeth	59	0	Elizabeth	6476	6485
T191	ENT 6502 6504	he	59	1	Darcy	6502	6504
T192	ENT 6631 6634	his	59	1	Darcy	6631	6634
T193	ENT 6631 6639	his aunt	59	17	Lady Catherine	6631	6639
T194	ENT 6642 6645	her	59	17	Lady Catherine	6642	6645
T195	ENT 6678 6681	her	59	17	Lady Catherine	6678	6681
T196	ENT 6696 6699	him	59	1	Darcy	6696	6699
T197	ENT 6705 6708	her	59	17	Lady Catherine	6705	6708
T198	ENT 6730 6733	his	59	1	Darcy	6730	6733
T199	ENT 6730 6738	his wife	59	0	Elizabeth	6730	6738
T200	ENT 6749 6756	herself	59	0	Elizabeth	6749	6756
T201	ENT 6763 6766	she	59	17	Lady Catherine	6763	6766
T202	ENT 6791 6795	them	59	31	collective	6791	6795
T203	ENT 6799 6808	Pemberley	59	-1	NONE	6799	6808
T204	ENT 6848 6853	woods	59	-1	NONE	6848	6853
T205	ENT 6901 6916	such a mistress	59	0	Elizabeth	6901	6916
T206	ENT 6937 6940	her	59	0	Elizabeth	6937	6940
T207	ENT 6937 6946	her uncle	59	10	Gardiner	6937	6946
T208	ENT 6951 6955	aunt	59	11	Mrs. Gardiner	6951	6955
T209	ENT 6961 6969	the city	59	-1	NONE	6961	6969
T210	ENT 6977 6990	the Gardiners	59	31	collective	6977	6990
T211	ENT 7039 7044	Darcy	59	1	Darcy	7039	7044
T212	ENT 7058 7067	Elizabeth	59	0	Elizabeth	7058	7067
T213	ENT 7083 7087	them	59	31	collective	7083	7087
T214	ENT 7186 7189	her	59	0	Elizabeth	7186	7189
T215	ENT 7156 7205	the persons who , by bringing her into Derbyshire	59	31	collective	7156	7205
T216	ENT 7195 7205	Derbyshire	59	-1	NONE	7195	7205
T217	ENT 7238 7242	them	59	31	collective	7238	7242
